# index, name, _pos
1217,3019,"array([4.08344966, 1.02825548])"
1218,1046,"array([4.0967716 , 1.03181355])"
1219,7501,"array([4.09254495, 1.04775712])"
1220,3011,"array([4.09992232, 0.99112417])"
1221,1162,"array([4.1013222 , 1.04005032])"
1222,204,"array([4.10879422, 1.04397279])"
1223,1516,"array([4.11847273, 0.99716152])"
1224,743,"array([4.12626196, 1.05289046])"
1225,2987,"array([4.10372928, 0.9888548 ])"
1226,1153,"array([4.09550855, 1.02549896])"
1227,1033,"array([4.09825952, 1.03393684])"
1228,7588,"array([4.12290586, 1.03850048])"
1229,1784,"array([4.09628753, 1.04339845])"
1230,362,"array([4.10688833, 1.038188  ])"
1231,1308,"array([4.09527119, 1.05479362])"
1232,7442,"array([4.08539434, 1.0345523 ])"
1233,319,"array([4.11386752, 1.04864736])"
1234,1757,"array([4.11392824, 1.01065818])"
1235,2210,"array([4.14931223, 1.01814567])"
1236,2923,"array([4.09630238, 0.98682038])"
1237,2209,"array([4.13471155, 1.00895642])"
1238,7565,"array([4.1120738 , 1.05457048])"
1239,7600,"array([4.11118022, 1.045306  ])"
1240,452,"array([4.11356186, 1.05884618])"
1241,2869,"array([4.1041933 , 0.98396995])"
1242,2889,"array([4.12036879, 0.98459588])"
1243,687,"array([4.10742255, 1.05541937])"
1244,7566,"array([4.13395773, 1.04182323])"
1245,2142,"array([4.15046605, 1.02706546])"
1246,1731,"array([4.13985541, 1.03283823])"
1247,2358,"array([4.08882615, 1.02012204])"
1248,321,"array([4.10518971, 1.01966652])"
1249,7602,"array([4.11283341, 1.04606005])"
1250,7601,"array([4.10868914, 1.0485976 ])"
1251,7599,"array([4.10642346, 1.04845282])"
1252,7598,"array([4.10785547, 1.04687934])"
1253,7594,"array([4.10946553, 1.05576589])"
1254,1499,"array([4.11093634, 0.96409987])"
1255,2307,"array([4.10660095, 0.96435393])"
1256,3351,"array([4.11685549, 0.96646828])"
1257,3177,"array([4.09974553, 0.96730533])"
1258,3052,"array([4.11975043, 0.96485242])"
1259,407,"array([4.15022043, 1.0540173 ])"
1260,1317,"array([4.14848817, 1.0218806 ])"
1261,7540,"array([4.10658692, 1.03117497])"
1262,7567,"array([4.0952451 , 0.99504999])"
1263,7504,"array([4.09356281, 1.06185921])"
1264,7398,"array([4.10406133, 1.04374811])"
1265,7507,"array([4.11200686, 1.00591006])"
1266,7558,"array([4.12784203, 0.9870262 ])"
1267,7574,"array([4.07837999, 1.03325589])"
1268,7586,"array([4.09341743, 1.02870864])"
1269,7484,"array([4.11918836, 0.99393006])"
1270,7513,"array([4.12219261, 1.01596739])"
1271,7506,"array([4.12850302, 0.99697141])"
1272,7417,"array([4.11634451, 0.99547382])"
1273,7505,"array([4.12481164, 0.99240555])"
1274,7483,"array([4.1236999 , 1.00750235])"
1275,7535,"array([4.12800148, 1.00814691])"
1276,500,"array([4.11073652, 1.08024123])"
1277,1518,"array([4.08853639, 1.02362857])"
1278,600,"array([4.09724739, 0.99154989])"
1279,2330,"array([4.09466622, 1.00627361])"
1280,1343,"array([4.12259804, 1.00389035])"
1281,892,"array([4.10006959, 1.05483783])"
1282,3018,"array([4.07103762, 1.00182135])"
1283,487,"array([4.11492738, 1.04687476])"
1284,308,"array([4.10234675, 1.03183969])"
1285,7515,"array([4.1035214 , 0.97839565])"
1286,3159,"array([4.06470628, 1.01284172])"
1287,3131,"array([4.0765051 , 0.99669788])"
1288,3116,"array([4.06810049, 1.00856929])"
1289,451,"array([4.13549512, 1.05770464])"
1290,962,"array([4.10559068, 1.02857957])"
1291,2253,"array([4.08813512, 0.99937754])"
1292,2921,"array([4.06938238, 1.00425992])"
1293,1159,"array([4.1257887 , 1.05586907])"
1294,201,"array([4.12580311, 1.06641133])"
1295,869,"array([4.14037089, 1.05885812])"
1296,157,"array([4.10249322, 1.04950087])"
1297,3028,"array([4.06561712, 1.01013881])"
1298,981,"array([4.09837438, 1.04825008])"
1299,694,"array([4.11035887, 1.02629216])"
1300,1556,"array([4.07307213, 1.03849256])"
1301,1788,"array([4.10399271, 1.03060806])"
1302,1041,"array([4.10785229, 1.0277903 ])"
1303,1298,"array([4.1333454 , 1.03975009])"
1304,961,"array([4.10320097, 1.04560448])"
1305,2955,"array([4.06593042, 1.01561033])"
1306,2172,"array([4.08981556, 1.05295671])"
1307,284,"array([4.11966952, 1.06323386])"
1308,1896,"array([4.04893772, 1.02871572])"
1309,3400,"array([4.07997268, 0.96605819])"
1310,2344,"array([4.11330618, 0.9844326 ])"
1311,128,"array([4.13702024, 1.02217474])"
1312,2389,"array([4.11411362, 1.0055047 ])"
1313,983,"array([4.12297156, 1.0117813 ])"
1314,707,"array([4.12432374, 1.01823555])"
1315,225,"array([4.14493304, 1.07304484])"
1316,3369,"array([4.06219325, 1.0478518 ])"
1317,393,"array([4.08575539, 1.06378563])"
1318,591,"array([4.10821668, 1.03390043])"
1319,547,"array([4.13775416, 1.05855162])"
1320,739,"array([4.14004455, 1.04619032])"
1321,592,"array([4.1221536 , 1.04524766])"
1322,457,"array([4.08601513, 1.00696315])"
1323,1794,"array([4.11617877, 1.04428076])"
1324,812,"array([4.08223095, 1.00931683])"
1325,317,"array([4.10305766, 1.05364906])"
1326,147,"array([4.09298329, 1.06722714])"
1327,360,"array([4.12428766, 1.05221998])"
1328,427,"array([4.09907158, 1.06127155])"
1329,7352,"array([4.07023857, 0.98254628])"
1330,7362,"array([4.06485718, 0.98683354])"
1331,7361,"array([4.07783255, 0.9756317 ])"
1332,7359,"array([4.0802604 , 0.97361126])"
1333,7360,"array([4.08321533, 0.97219701])"
1334,7358,"array([4.05921095, 0.98707928])"
1335,7496,"array([4.06878094, 0.9898268 ])"
1336,7382,"array([4.08044305, 0.98154703])"
1337,7357,"array([4.06758973, 0.97379958])"
1338,7354,"array([4.06758255, 0.97748853])"
1339,7356,"array([4.06419007, 0.97895939])"
1340,7355,"array([4.08931045, 0.96720197])"
1341,7353,"array([4.07348188, 0.98019764])"
1342,7489,"array([4.07371885, 0.98445779])"
1343,7487,"array([4.07369056, 0.99170426])"
1344,7495,"array([4.07059097, 0.98654642])"
1345,7494,"array([4.07622338, 0.9895124 ])"
1346,7493,"array([4.07068362, 0.99301907])"
1347,7492,"array([4.07647379, 0.98254969])"
1348,7491,"array([4.07165885, 0.98958704])"
1349,7490,"array([4.07396675, 0.98729694])"
1350,7486,"array([4.07917157, 0.98432892])"
1351,7488,"array([4.07714161, 0.98615218])"
1352,7351,"array([4.06449174, 0.97512666])"
1353,7350,"array([4.06440563, 0.98304728])"
1354,1883,"array([4.11942751, 1.02346445])"
1355,2821,"array([4.10028658, 1.06859758])"
1356,3129,"array([4.06647368, 1.02493023])"
1357,4017,"array([4.07958199, 0.98945134])"
1358,593,"array([4.13497051, 1.04632309])"
1359,130,"array([4.13417257, 1.09076168])"
1360,78,"array([4.14322956, 1.06532138])"
1361,2031,"array([4.1543985 , 1.08208154])"
1362,7328,"array([4.11708517, 1.07928366])"
1363,758,"array([4.06992322, 1.06600663])"
1364,229,"array([4.11250211, 1.01586583])"
1365,780,"array([4.07278037, 1.0729805 ])"
1366,1104,"array([4.03552931, 1.06847349])"
1367,5446,"array([4.05123207, 1.01748258])"
1368,4934,"array([4.14768464, 1.05006634])"
1369,665,"array([4.0370652 , 1.06322856])"
1370,7345,"array([4.07945729, 0.96973894])"
1371,1584,"array([4.07680982, 0.97193417])"
1372,6792,"array([4.07761487, 0.97889914])"
1373,527,"array([4.07446021, 0.97704247])"
1374,7347,"array([4.08269596, 0.96853689])"
1375,7381,"array([4.08571738, 0.96662203])"
1376,7408,"array([4.07414687, 0.9736677 ])"
1377,7475,"array([4.06743731, 0.98487045])"
1378,7474,"array([4.05707489, 1.00103057])"
1379,7543,"array([4.06377311, 1.02430478])"
1380,7542,"array([4.07414256, 1.00183541])"
1381,7470,"array([4.07627573, 0.96705813])"
1382,7459,"array([4.07057611, 0.97918649])"
1383,7472,"array([4.08645237, 0.97037188])"
1384,7471,"array([4.07102434, 0.97212557])"
1385,7435,"array([4.08503224, 1.01723983])"
1386,7412,"array([4.11430784, 0.99736152])"
1387,176,"array([4.10848155, 1.07574189])"
1388,267,"array([4.12174047, 1.06010439])"
1389,1478,"array([4.11344484, 1.07755071])"
1390,1163,"array([4.14217976, 1.04187998])"
1391,2819,"array([4.16670553, 1.08390876])"
1392,1023,"array([4.10734443, 1.07332017])"
1393,2777,"array([4.16687864, 1.07542596])"
1394,546,"array([4.1384059 , 1.06904403])"
1395,548,"array([4.11585087, 1.05580566])"
1396,2727,"array([4.10210112, 1.07740511])"
1397,1734,"array([4.14517339, 1.04603632])"
1398,315,"array([4.13014215, 1.04906646])"
1399,943,"array([4.14925969, 1.05160954])"
1400,854,"array([4.15408394, 1.07181911])"
1401,2124,"array([4.1662831 , 1.06429073])"
1402,513,"array([4.10594649, 1.09322454])"
1403,1714,"array([4.14541456, 1.06297118])"
1404,2122,"array([4.12933174, 1.06886432])"
1405,1048,"array([4.10102834, 1.05944993])"
1406,329,"array([4.11600585, 1.06218468])"
1407,2992,"array([4.16967922, 1.07236257])"
1408,316,"array([4.11574435, 1.07721315])"
1409,1484,"array([4.11650587, 1.07468772])"
1410,2479,"array([4.10007161, 1.07902168])"
1411,2145,"array([4.15643435, 1.06704874])"
1412,409,"array([4.10314569, 1.0829994 ])"
1413,2781,"array([4.16756984, 1.0782688 ])"
1414,2770,"array([4.17238573, 1.07151648])"
1415,1476,"array([4.10455022, 1.07003272])"
1416,2128,"array([4.14130303, 1.07526247])"
1417,467,"array([4.1446058, 1.0581375])"
1418,7387,"array([4.11081436, 1.07772754])"
1419,622,"array([4.13348457, 1.09684458])"
1420,1721,"array([4.09929753, 1.08185559])"
1421,2760,"array([4.10848864, 1.09380502])"
1422,132,"array([4.14814358, 1.07461283])"
1423,824,"array([4.09185648, 1.05810024])"
1424,7518,"array([4.12272289, 1.07920717])"
1425,1743,"array([4.11447628, 1.10691037])"
1426,977,"array([4.14456343, 1.12487803])"
1427,518,"array([4.11137515, 1.06461475])"
1428,234,"array([4.12076007, 1.08665302])"
1429,1725,"array([4.19005648, 1.05616522])"
1430,443,"array([4.11573722, 1.08579026])"
1431,1470,"array([4.17079092, 1.07762303])"
1432,2139,"array([4.17169989, 1.06142496])"
1433,2141,"array([4.17922516, 1.07446541])"
1434,7388,"array([4.10359947, 1.07884921])"
1435,1286,"array([4.12774963, 1.09804208])"
1436,1726,"array([4.19357083, 1.06776192])"
1437,1292,"array([4.14086344, 1.06842834])"
1438,1472,"array([4.15511141, 1.09069968])"
1439,7334,"array([4.11497894, 1.04225882])"
1440,7537,"array([4.17264271, 1.02567095])"
1441,7534,"array([4.11836553, 1.10885359])"
1442,7564,"array([4.1554351 , 1.09631822])"
1443,334,"array([4.12853012, 1.05315537])"
1444,187,"array([4.1210786 , 1.06537573])"
1445,2179,"array([4.14434185, 1.05296013])"
1446,102,"array([4.14635515, 1.07084694])"
1447,975,"array([4.14129433, 1.01653963])"
1448,935,"array([4.13185989, 1.08591991])"
1449,1797,"array([4.14774045, 1.04711722])"
1450,2250,"array([4.16581528, 1.03889064])"
1451,1040,"array([4.16548988, 1.05110253])"
1452,1424,"array([4.14386387, 1.06996426])"
1453,1772,"array([4.1516194 , 1.02229205])"
1454,2204,"array([4.17365809, 1.04901401])"
1455,1150,"array([4.13554521, 1.0363159 ])"
1456,1762,"array([4.13091479, 1.06032081])"
1457,2190,"array([4.17643094, 1.05154111])"
1458,1018,"array([4.15749288, 1.08688203])"
1459,482,"array([4.12395375, 1.06529028])"
1460,413,"array([4.12596833, 1.01431348])"
1461,1673,"array([4.14908558, 1.08804429])"
1462,1562,"array([4.14571732, 1.03293614])"
1463,3122,"array([4.18200442, 1.06087555])"
1464,1111,"array([4.13736991, 1.08266723])"
1465,1031,"array([4.13054792, 1.04561685])"
1466,3014,"array([4.17931345, 1.05076118])"
1467,2986,"array([4.17912308, 1.04685691])"
1468,456,"array([4.09815466, 1.02080791])"
1469,1137,"array([4.13978049, 1.05664636])"
1470,1327,"array([4.15384904, 1.03479004])"
1471,941,"array([4.11567528, 1.05403425])"
1472,2957,"array([4.17839236, 1.05683315])"
1473,741,"array([4.10550597, 1.07204317])"
1474,2215,"array([4.16508044, 1.05868884])"
1475,1324,"array([4.1432837 , 1.03482298])"
1476,2908,"array([4.11869774, 1.06562838])"
1477,639,"array([4.12001023, 1.05258388])"
1478,1146,"array([4.13123924, 1.05726178])"
1479,2787,"array([4.15065234, 1.05961099])"
1480,2188,"array([4.16369678, 1.06113245])"
1481,69,"array([4.12768421, 1.04806745])"
1482,1307,"array([4.13348975, 1.0306527 ])"
1483,2778,"array([4.17925896, 1.0620167 ])"
1484,914,"array([4.14560116, 1.095201  ])"
1485,48,"array([4.13337313, 1.08429716])"
1486,1078,"array([4.14993716, 1.08626838])"
1487,383,"array([4.14599957, 1.08000558])"
1488,2582,"array([4.17859728, 1.05409723])"
1489,1981,"array([4.17504905, 1.07424189])"
1490,2558,"array([4.18081099, 1.05321912])"
1491,226,"array([4.14167128, 1.09428581])"
1492,1992,"array([4.1696364 , 1.06691009])"
1493,1430,"array([4.15034539, 1.08381203])"
1494,1988,"array([4.17252903, 1.07975001])"
1495,478,"array([4.1624002 , 1.08989104])"
1496,1967,"array([4.17468104, 1.06083575])"
1497,2519,"array([4.1761857 , 1.04610007])"
1498,719,"array([4.15539066, 1.07385684])"
1499,7438,"array([4.11844455, 1.07731779])"
1500,569,"array([4.1411902 , 1.10018972])"
1501,970,"array([4.1963408 , 1.05862739])"
1502,1044,"array([4.17634589, 1.06756254])"
1503,3135,"array([4.19519486, 1.05205411])"
1504,967,"array([4.1179752 , 1.06148342])"
1505,327,"array([4.14389081, 1.07881599])"
1506,7399,"array([4.16932137, 1.02090378])"
1507,1513,"array([4.09843228, 1.02506867])"
1508,552,"array([4.10346739, 1.05161315])"
1509,1116,"array([4.15766228, 1.07484094])"
1510,398,"array([4.12723875, 1.03009745])"
1511,6878,"array([4.15590402, 1.01785332])"
1512,171,"array([4.09949376, 1.04035807])"
1513,1030,"array([4.10473126, 1.0671608 ])"
1514,799,"array([4.1268458 , 1.05444462])"
1515,2802,"array([4.14760794, 1.06290514])"
1516,942,"array([4.13615653, 1.06486361])"
1517,762,"array([4.10178617, 1.00463409])"
1518,3345,"array([4.1600632 , 1.02555342])"
1519,1887,"array([4.15135229, 1.01061828])"
1520,1190,"array([4.11875678, 1.01138082])"
1521,894,"array([4.12739497, 1.01022086])"
1522,494,"array([4.13372077, 1.03265463])"
1523,3269,"array([4.13768588, 1.01498569])"
1524,2356,"array([4.08625437, 1.0324433 ])"
1525,966,"array([4.0886125 , 1.04119032])"
1526,7538,"array([4.14298043, 1.03698081])"
1527,2257,"array([4.10075524, 1.0638197 ])"
1528,488,"array([4.08356108, 1.02554961])"
1529,1512,"array([4.10183935, 1.08063136])"
1530,1775,"array([4.09595856, 1.06353758])"
1531,1508,"array([4.07846226, 1.0508954 ])"
1532,1767,"array([4.08354495, 1.04281844])"
1533,2915,"array([4.15872591, 1.01874469])"
1534,550,"array([4.10565844, 1.06136656])"
1535,7593,"array([4.10391651, 1.06237307])"
1536,949,"array([4.11151845, 1.0626142 ])"
1537,1755,"array([4.13664   , 1.06745371])"
1538,1145,"array([4.13586335, 1.06285875])"
1539,1754,"array([4.14953577, 1.04881778])"
1540,1311,"array([4.08746774, 1.0363517 ])"
1541,2865,"array([4.08434401, 1.04009343])"
1542,634,"array([4.10900111, 1.03182445])"
1543,2168,"array([4.15717265, 1.03135368])"
1544,735,"array([4.14852198, 1.0709944 ])"
1545,870,"array([4.1347657 , 1.07599055])"
1546,1716,"array([4.11208475, 1.10232759])"
1547,1697,"array([4.16699298, 1.07272324])"
1548,732,"array([4.15534535, 1.07606119])"
1549,7446,"array([4.08080238, 1.03180054])"
1550,1871,"array([4.10968682, 1.00531971])"
1551,7434,"array([4.1327824, 1.0001813])"
1552,3224,"array([4.16737942, 1.00633373])"
1553,2918,"array([4.06555581, 1.06975091])"
1554,2180,"array([4.08820126, 1.06601201])"
1555,1748,"array([4.16419048, 1.02816889])"
1556,2791,"array([4.0852034 , 1.00076431])"
1557,7445,"array([4.14083034, 1.01095126])"
1558,680,"array([4.13964287, 1.08213081])"
1559,183,"array([4.15137624, 1.09518355])"
1560,7499,"array([4.14119713, 1.06580564])"
1561,7573,"array([4.10282836, 1.07267749])"
1562,7592,"array([4.13406439, 1.06682909])"
1563,4910,"array([4.07945764, 1.10002859])"
1564,651,"array([4.07003412, 1.03652958])"
1565,1586,"array([4.10981306, 1.00274871])"
1566,751,"array([4.11514953, 1.00787661])"
1567,1577,"array([4.11380091, 0.99227416])"
1568,627,"array([4.0987942 , 1.01430744])"
1569,898,"array([4.13942128, 1.00678467])"
1570,1210,"array([4.11733047, 1.07186479])"
1571,3354,"array([4.1362007 , 0.98385663])"
1572,3366,"array([4.12575099, 0.98185864])"
1573,496,"array([4.12961461, 0.99938807])"
1574,530,"array([4.12999979, 1.04359013])"
1575,376,"array([4.09168734, 1.03044591])"
1576,2396,"array([4.0926288 , 1.00437813])"
1577,1873,"array([4.07604768, 1.03174722])"
1578,7391,"array([4.10686484, 1.00175647])"
1579,397,"array([4.12970426, 1.01213412])"
1580,3297,"array([4.11577637, 0.9801652 ])"
1581,1553,"array([4.09646512, 1.01399019])"
1582,3293,"array([4.11851578, 0.97962082])"
1583,822,"array([4.1318106 , 1.02576516])"
1584,3281,"array([4.1144341 , 0.97779452])"
1585,1861,"array([4.13070615, 0.9953866 ])"
1586,3234,"array([4.10839839, 0.97858875])"
1587,1187,"array([4.11743556, 0.98847511])"
1588,3232,"array([4.11161735, 0.97889615])"
1589,3060,"array([4.03162965, 1.01836413])"
1590,7337,"array([4.06996326, 1.01119545])"
1591,1050,"array([4.05557508, 0.9879647 ])"
1592,1052,"array([4.04428797, 1.01123178])"
1593,3119,"array([4.0435795 , 0.99743477])"
1594,5389,"array([4.0723236 , 1.03031513])"
1595,2275,"array([4.04069291, 1.00353926])"
1596,1168,"array([4.05267821, 1.01189652])"
1597,1534,"array([4.03685647, 0.99946029])"
1598,1529,"array([4.03788859, 1.01377013])"
1599,965,"array([4.05416898, 1.00092045])"
1600,1817,"array([4.03980179, 1.006501  ])"
1601,3075,"array([4.03155106, 1.01085915])"
1602,2277,"array([4.04485522, 0.99326854])"
1603,2284,"array([4.04787186, 0.99558561])"
1604,1172,"array([4.05461597, 0.99291874])"
1605,1528,"array([4.05446179, 1.00415449])"
1606,7397,"array([4.0863786 , 1.06109239])"
1607,1813,"array([4.05716866, 1.00831736])"
1608,2283,"array([4.04373061, 1.00224961])"
1609,2270,"array([4.0528194 , 0.99566663])"
1610,1533,"array([4.05711115, 0.99479867])"
1611,279,"array([4.080952  , 1.05288981])"
1612,1531,"array([4.06077556, 1.00374789])"
1613,3241,"array([4.03555084, 1.01615286])"
1614,1332,"array([4.13513612, 1.01683886])"
1615,3180,"array([4.06727426, 1.06376041])"
1616,1182,"array([4.04815271, 1.00314574])"
1617,1831,"array([4.06715336, 0.98115851])"
1618,3144,"array([4.03429959, 1.01294155])"
1619,1828,"array([4.05737364, 1.00499291])"
1620,1808,"array([4.05552691, 0.99760587])"
1621,884,"array([4.05429048, 1.00774556])"
1622,1351,"array([4.09430862, 1.05676714])"
1623,3089,"array([4.04094896, 0.99986587])"
1624,1537,"array([4.06062841, 1.00726863])"
1625,3045,"array([4.04385205, 1.00588282])"
1626,1807,"array([4.0630215 , 1.00065721])"
1627,2278,"array([4.05738077, 0.99149526])"
1628,3076,"array([4.03438548, 1.00385501])"
1629,3073,"array([4.03877055, 1.01916146])"
1630,952,"array([4.12686   , 0.99506339])"
1631,3072,"array([4.04049165, 1.01650058])"
1632,1810,"array([4.03552479, 1.01002617])"
1633,3061,"array([4.03766546, 1.00289601])"
1634,3047,"array([4.03293154, 1.00722828])"
1635,3056,"array([4.03736838, 1.02301916])"
1636,2243,"array([4.03880206, 1.01016893])"
1637,3054,"array([4.03551614, 1.01918736])"
1638,1532,"array([4.05921442, 0.99788259])"
1639,3051,"array([4.03659304, 1.00658395])"
1640,3050,"array([4.04206217, 1.00883451])"
1641,1335,"array([4.06503323, 1.00351001])"
1642,3046,"array([4.04167082, 0.99434395])"
1643,2268,"array([4.04400925, 1.01484811])"
1644,881,"array([4.06041207, 1.00075598])"
1645,2267,"array([4.05200046, 0.99838501])"
1646,2266,"array([4.07855542, 1.06021784])"
1647,3041,"array([4.03196678, 0.99967221])"
1648,3039,"array([4.04079995, 1.01283016])"
1649,3037,"array([4.03923941, 0.99681045])"
1650,3036,"array([4.03344747, 1.02203333])"
1651,3038,"array([4.0310174 , 1.01481027])"
1652,5533,"array([4.08314905, 1.04808536])"
1653,127,"array([4.06876314, 0.99613013])"
1654,659,"array([4.08548159, 1.07958781])"
1655,1394,"array([4.02377963, 1.01177268])"
1656,2288,"array([4.03403509, 0.98783807])"
1657,1049,"array([4.05093077, 1.00225494])"
1658,428,"array([4.09130006, 1.02725537])"
1659,7580,"array([4.10719607, 1.05996259])"
1660,1759,"array([4.08738036, 1.03876843])"
1661,3370,"array([4.03461396, 0.98280455])"
1662,2355,"array([4.05139613, 1.00924851])"
1663,2279,"array([4.0476176 , 0.98521313])"
1664,1497,"array([4.10433536, 1.0379362 ])"
1665,7549,"array([4.06492306, 0.99494016])"
1666,7478,"array([4.02105197, 1.01569602])"
1667,7429,"array([4.04245575, 1.02492666])"
1668,392,"array([4.10698551, 1.06256084])"
1669,1027,"array([4.16802165, 1.04565621])"
1670,1289,"array([4.16752358, 1.04917179])"
1671,1481,"array([4.11616482, 1.08319545])"
1672,588,"array([4.11798336, 1.05923232])"
1673,693,"array([4.10562656, 1.0587141 ])"
1674,689,"array([4.10132767, 1.05282727])"
1675,1730,"array([4.1655037 , 1.04443009])"
1676,1333,"array([4.11173839, 1.08251309])"
1677,1158,"array([4.11974036, 1.08009488])"
1678,2825,"array([4.18217258, 1.0560525 ])"
1679,50,"array([4.13816045, 1.08681   ])"
1680,2818,"array([4.18094414, 1.04464436])"
1681,2157,"array([4.18427319, 1.05394216])"
1682,2148,"array([4.17145421, 1.04415241])"
1683,542,"array([4.16107051, 1.07285772])"
1684,1293,"array([4.1485672 , 1.01130576])"
1685,1256,"array([4.18148025, 1.07257285])"
1686,2146,"array([4.17301252, 1.05488645])"
1687,2804,"array([4.18345402, 1.05112474])"
1688,945,"array([4.14526611, 1.06729191])"
1689,2138,"array([4.12030084, 1.08456179])"
1690,939,"array([4.14255235, 1.07166559])"
1691,2796,"array([4.18323831, 1.04660426])"
1692,2135,"array([4.15479345, 1.04217611])"
1693,4057,"array([4.17083871, 1.06443253])"
1694,2813,"array([4.1972066 , 1.04571995])"
1695,2812,"array([4.1998951 , 1.06035937])"
1696,2134,"array([4.15664674, 1.02077828])"
1697,7335,"array([4.08066489, 1.0553147 ])"
1698,352,"array([4.06607023, 1.05401618])"
1699,64,"array([4.09221558, 1.04528384])"
1700,246,"array([4.08328912, 1.03657992])"
1701,86,"array([4.07212077, 1.04985658])"
1702,233,"array([4.07853903, 1.05429287])"
1703,953,"array([4.06789868, 1.03516196])"
1704,605,"array([4.0669912 , 1.05079268])"
1705,192,"array([4.08045648, 1.05037493])"
1706,3447,"array([4.04995199, 1.07517988])"
1707,766,"array([4.06099898, 1.05084441])"
1708,1074,"array([4.06138681, 1.05630142])"
1709,558,"array([4.07130236, 1.05717653])"
1710,1596,"array([4.06041305, 1.05359582])"
1711,1894,"array([4.06582773, 1.06689206])"
1712,498,"array([4.07512752, 1.04552042])"
1713,698,"array([4.08107744, 1.05790911])"
1714,2436,"array([4.06907139, 1.04890214])"
1715,1396,"array([4.05737112, 1.05573013])"
1716,3410,"array([4.05332518, 1.06531007])"
1717,7161,"array([4.06797561, 1.07136307])"
1718,378,"array([4.05662791, 1.05202934])"
1719,984,"array([4.06466314, 1.04284838])"
1720,180,"array([4.05388687, 1.05178415])"
1721,186,"array([4.05429855, 1.05426034])"
1722,499,"array([4.05225998, 1.04014132])"
1723,832,"array([4.06912891, 1.04610709])"
1724,900,"array([4.07728896, 1.04864843])"
1725,2289,"array([4.07575222, 1.06047454])"
1726,1134,"array([4.1087271 , 1.06537974])"
1727,2434,"array([4.05767268, 1.05837386])"
1728,906,"array([4.06382066, 1.05220671])"
1729,1906,"array([4.05687083, 1.06324695])"
1730,905,"array([4.04709846, 1.05237934])"
1731,2426,"array([4.05278521, 1.06079234])"
1732,1895,"array([4.04977736, 1.04162921])"
1733,374,"array([4.0667089 , 1.04433103])"
1734,2417,"array([4.07470678, 1.04849588])"
1735,7087,"array([4.07437535, 1.04072542])"
1736,3372,"array([4.06869585, 1.05423171])"
1737,7063,"array([4.04132072, 1.08781277])"
1738,94,"array([4.08056679, 1.04816838])"
1739,3120,"array([4.06078384, 1.0716152 ])"
1740,438,"array([4.12069162, 1.07814419])"
1741,1471,"array([4.11775609, 1.08163889])"
1742,853,"array([4.13181823, 1.08231794])"
1743,682,"array([4.16526929, 1.07004574])"
1744,7386,"array([4.05904486, 1.04910619])"
1745,337,"array([4.07224387, 1.04694572])"
1746,897,"array([4.07509036, 1.06294267])"
1747,1202,"array([4.06250305, 1.03812635])"
1748,230,"array([4.06376475, 1.05564403])"
1749,3451,"array([4.0527953 , 1.06878397])"
1750,2437,"array([4.04101417, 1.05566849])"
1751,3443,"array([4.04721197, 1.05855142])"
1752,3448,"array([4.03630029, 1.08221897])"
1753,2287,"array([4.06954559, 1.06270587])"
1754,7325,"array([4.03569548, 1.06009234])"
1755,2433,"array([4.03289597, 1.05687786])"
1756,3442,"array([4.03236021, 1.08475113])"
1757,3382,"array([4.03826197, 1.09311523])"
1758,3439,"array([4.03150792, 1.06243911])"
1759,2432,"array([4.04308784, 1.05928601])"
1760,1075,"array([4.04117983, 1.07440127])"
1761,1390,"array([4.05599477, 1.04070013])"
1762,1599,"array([4.04755285, 1.07124902])"
1763,3438,"array([4.03731882, 1.0755535 ])"
1764,2422,"array([4.04378688, 1.0483078 ])"
1765,604,"array([4.08348796, 1.01100306])"
1766,2431,"array([4.03893835, 1.05926801])"
1767,902,"array([4.05726663, 1.04369564])"
1768,1905,"array([4.04725972, 1.04933049])"
1769,3437,"array([4.03812106, 1.08963688])"
1770,653,"array([4.04895776, 1.04454331])"
1771,3434,"array([4.03579605, 1.08655618])"
1772,7310,"array([4.04064746, 1.0629466 ])"
1773,3433,"array([4.03194527, 1.08071308])"
1774,3430,"array([4.04328147, 1.09893714])"
1775,3431,"array([4.03923839, 1.0845506 ])"
1776,1208,"array([4.03969434, 1.06676711])"
1777,1904,"array([4.05063614, 1.05838313])"
1778,3427,"array([4.03460321, 1.07278099])"
1779,2428,"array([4.04206817, 1.0511274 ])"
1780,1903,"array([4.0427057 , 1.07023666])"
1781,6921,"array([4.04404184, 1.05327676])"
1782,3091,"array([4.04304419, 1.09117728])"
1783,3286,"array([4.06994456, 1.05956121])"
1784,7369,"array([4.06028006, 1.06084455])"
1785,764,"array([4.06392107, 1.02702551])"
1786,2312,"array([4.04515287, 1.04513961])"
1787,1393,"array([4.06026685, 1.04474549])"
1788,3407,"array([4.02942949, 1.0742765 ])"
1789,1205,"array([4.04914231, 1.04714146])"
1790,2633,"array([4.04276913, 1.094811  ])"
1791,1070,"array([4.07080174, 1.04371173])"
1792,1387,"array([4.06601446, 1.04729065])"
1793,1385,"array([4.06077235, 1.06373492])"
1794,2828,"array([4.090662  , 1.08118174])"
1795,1891,"array([4.0485774, 1.0613985])"
1796,7330,"array([4.03144026, 1.07067824])"
1797,7321,"array([4.04921674, 1.06730158])"
1798,7312,"array([4.04477409, 1.07370502])"
1799,3428,"array([4.06419925, 1.04991301])"
